Sample,Site,Park,State,Network,Date,Habitat,Abedus,Acentrella,Aedes,Aeshnidae,Agabus,Allognosta,Ambrysus,Amphipoda,Ampumixis dispar,Anisoptera,Anopheles,Antocha monticola,Aquarius,Archilestes,Argia,Arrenurus,Asioplax,Atherix,Atopsyche,Atrichopogon/Forcipomyia,Baetidae,Baetis,Baetodes,Belostoma,Belostomatidae,Berosus,Bezzia,Bivalvia,Boreoheptagyia,Brachycentrus,Brachycentrus americanus,Brachycentrus occidentalis,Brechmorhoga mendax,Buenoa,Caenidae,Caenis,Caenis amica/latipennis,Callibaetis,Caloparyphus,Calopterygidae,Cambaridae,Camelobaetidius,Capnia,Capniidae,Centroptilum,Ceratopogon,Ceratopogonidae,Cernotina,Chelifera,Cheumatopsyche,Chimarra,Chironomidae,Chironominae,Chloroperlinae,Cinygmula,Claassenia sabulosa,Cleptelmis addenda,Clinocera,Clitellata,Cloeodes,Coenagrionidae,Collembola,Copelatus,Corbicula fluminea,Cordulegaster diadema,Corixidae,Corydalus cornutus,Culex,Culicidae,Culicoides,Culiseta,Culoptila/Protoptila,Curculionidae,Dasyhelea,Decapoda,Diamesinae,Dicranota,Dineutus,Diptera,Dixa,Dixella,Dixidae,Dolichopodidae,Drunella grandis,Dubiraphia,Dytiscidae,Elmidae,Empididae,Enallagma,Enochrus,Epeorus,Ephemerella dorothea/excrucians,Ephemerella tibialis,Ephemerellidae,Ephemeroptera,Ephydridae,Erpetogomphus,Erpobdellidae,Eubrianax edwardsii,Eucorethra underwoodi,Euparyphus,Eylais,Fallceon,Faxonius virilis,Ferrissia rivularis,Gammarus,Gastropoda,Gerridae,Glossiphoniidae,Glossosoma,Glossosomatidae,Gomphidae,Graptocorixa,Gymnochthebius,Gyraulus,Gyretes,Gyrinidae,Gyrinus,Haliplidae,Helichus,Helicopsyche,Helisoma,Helius,Helobdella stagnalis,Helochares,Helophorus,Hemerodromia,Heptagenia,Heptageniidae,Hesperoperla pacifica,Hetaerina,Heterelmis,Heteroptera,Hyalella,Hydraena,Hydrobiidae,Hydrochus,Hydrophilidae,Hydropsyche,Hydropsychidae,Hydroptila,Hydroptilidae,Hygrobates,Hygrobatidae,Hygrotus,Ischnura,Isogenoides,Isonychia,Isoperla,Ithytrichia clavata,Laccophilus,Lebertia,Lepidostoma,Leptoceridae,Leptohyphes,Leptohyphidae,Leptophlebia,Leptophlebiidae,Lethocerus,Leucotrichia,Leucrocuta,Libellula,Libellulidae,Limnephilidae,Limnophila,Limnoporus,Limonia,Liodessus obscurellus,Lymnaea,Macrovelia,Malenka,Marilia flexuosa,Maruina,Mayatrichia/Neotrichia,Meringodixa chalonensis,Metrobates,Micrasema,Microcylloepus pusillus,Microvelia,Mideopsis,Molophilus,Muscidae,Myxosargus,Naucoridae,Nectopsyche,Nematoda,Nemotelus,Nemouridae,Neoclypeodytes,Neocorixa,Neocylloepus,Neoelmis caesa,Neoplasta,Neotrichia,Noctuidae,Notonecta,Notonectidae,Ochrotrichia,Ochthebius,Odontomyia,Oecetis,Oligochaeta,Ophiogomphus,Optioservus,Optioservus divergens,Optioservus quadrimaculatus,Orthocladiinae,Oxus,Oxyethira,Paltothemis lineatipes,Paracloeodes minutus,Paracymus,Paraleptophlebia,Parapsyche,Peltodytes,Pericoma,Perlidae,Perlodidae,Petrophila,Philopotamidae,Phylloicus mexicanus,Physa,Pisidiidae,Pisidium,Planorbella,Planorbidae,Platyhelminthes,Plecoptera,Polycentropodidae,Polycentropus,Postelichus,Probezzia,Progomphus borealis,Protzia,Psephenidae,Psephenus,Pseudocloeon,Psychoda,Psychodidae,Psychomyia,Psychomyiidae,Pteronarcys californica,Ranatra,Rhagovelia,Rhantus,Rhithrogena,Rhyacophila,Sanfilippodytes,Sciomyzidae,Scirtidae,Serratella,Simuliidae,Simulium,Siphlonuridae,Skwala americana,Smicridea,Sperchon,Sperchonidae,Sperchonopsis,Sphaerium,Stenelmis,Stictotarsus,Stratiomyidae,Stratiomys,Tabanidae,Tabanus,Taeniopterygidae,Tanypodinae,Testudacarus,Thermonectus marmoratus,Thermonectus nigrofasciatus,Thraulodes,Tipula,Tipulidae,Torrenticola,Torrenticolidae,Traverella albertana,Trepobates,Triaenodes,Trichocorixa,Trichoptera,Tricorythodes,Trombidiformes,Tropisternus,Uvarus,Vacupernius packeri,Veliidae,Wiedemannia,Wormaldia,Xenacoelomorpha,Zaitzevia parvula,Zapada,Zygoptera
BEOL_2014-05-12_m_2,BEOL,BEOL,CO,SOPN,2014-05-12,Multiple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0.0575,0,0,0,0,0.0325,0.1075,0,0,0,0,0,0,0,0.0025,0.015,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.0025,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0
TUMM_2014-05-21_r,TUMM,TUMM,AZ,SODN,2014-05-21,Riffle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001602564,0.01442308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01121795,0,0,0,0,0.004807692,0.2339744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1233974,0,0,0,0,0.001602564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4695513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003205128,0.001602564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001602564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0.001602564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673077,0,0,0,0,0,0,0,0,0.001602564,0,0,0,0,0,0.004807692,0,0,0,0,0,0,0,0,0,0,0.001602564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03685898,0,0,0,0.009615385,0,0,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUMM_2014-05-21_m,TUMM,TUMM,AZ,SODN,2014-05-21,Multiple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006557377,0.06393442,0,0,0,0,0,0,0,0.003278689,0.04426229,0,0,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0.001639344,0,0,0,0,0,0,0,0.001639344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001639344,0,0,0,0,0,0,0.001639344,0,0,0.004918033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001639344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001639344,0,0,0.0147541,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0.07868852,0,0,0,0,0,0,0,0,0,0,0.001639344,0,0,0,0,0,0,0,0,0,0,0.006557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOCC_2014-05-26_r,MOCC,MOCA,AZ,SODN,2014-05-26,Riffle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001631321,0,0,0,0,0.001631321,0,0.2300163,0,0,0,0,0,0,0,0,0,0,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06199021,0.004893964,0.003262643,0.02936378,0,0,0,0,0,0,0,0,0,0,0.003262643,0,0,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004893964,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0.001631321,0,0.1386623,0,0.001631321,0,0,0,0,0,0,0,0,0,0,0.001631321,0,0,0,0,0.001631321,0,0,0,0,0,0.004893964,0,0,0,0,0.009787928,0,0,0,0,0,0,0.01794454,0.1761827,0.01141925,0.004893964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006525286,0.001631321,0,0,0,0,0.004893964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003262643,0,0,0,0,0.04078303,0,0,0,0,0,0,0,0,0,0,0,0.008156607,0,0,0,0,0,0,0,0,0,0,0,0.001631321,0,0,0,0,0.03099511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001631321,0.01468189,0,0,0.09461664,0.02446982,0,0,0,0.003262643,0,0,0,0,0,0,0.003262643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04241436,0,0,0,0,0,0,0,0,0,0,0
MOCC_2014-05-26_m,MOCC,MOCA,AZ,SODN,2014-05-26,Multiple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001607717,0,0,0,0,0,0,0.2765273,0.004823151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06430868,0,0,0,0,0,0,0.008038585,0,0,0,0,0.008038585,0.003215434,0,0.006430868,0,0,0,0,0,0,0,0.06430868,0,0,0.004823151,0,0,0.001607717,0,0,0,0,0,0,0.01607717,0,0,0,0,0,0,0.004823151,0,0,0,0,0,0,0,0.003215434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832797,0,0.004823151,0.003215434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004823151,0,0,0,0,0,0.001607717,0,0,0,0,0.001607717,0,0.03215434,0,0,0,0,0.001607717,0.04823151,0.009646302,0.003215434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001607717,0,0,0,0,0,0,0,0,0.001607717,0,0,0,0,0,0,0,0,0.004823151,0.02411576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08038585,0,0,0,0,0,0,0,0,0,0,0,0.004823151,0,0,0.01768489,0,0.003215434,0,0,0,0,0,0,0,0.004823151,0,0,0,0.006430868,0,0,0,0,0,0,0,0.001607717,0,0,0,0,0,0,0,0,0.0192926,0,0,0.02411576,0.004823151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03536978,0.003215434,0,0,0,0,0,0,0,0,0,0
MOWE_2014-05-27_r,MOWE,MOCA,AZ,SODN,2014-05-27,Riffle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2670906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001589825,0,0,0,0,0,0,0,0,0,0,0.007949126,0.01112878,0.006359301,0.01589825,0,0,0,0,0,0,0,0.001589825,0,0,0,0,0,0.004769475,0,0,0,0,0,0,0,0,0,0,0,0.001589825,0,0.001589825,0,0,0,0,0,0.007949126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317965,0,0,0,0,0,0,0,0,0,0,0,0.04928458,0.06200318,0.006359301,0.02225755,0,0.00317965,0,0,0,0,0,0,0,0,0,0,0.00317965,0.006359301,0,0,0,0,0,0,0,0,0,0,0.001589825,0,0,0,0,0,0.01589825,0,0,0,0,0.007949126,0,0,0,0,0,0,0,0,0,0,0,0,0.001589825,0,0,0,0,0,0,0.1240064,0,0,0.001589825,0.00317965,0,0,0,0,0.190779,0,0,0,0,0,0,0,0,0,0,0,0.001589825,0,0,0,0,0,0,0,0,0,0,0,0,0.007949126,0,0,0,0.001589825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001589825,0.05246423,0,0,0.0317965,0.02384738,0,0,0,0.00317965,0,0,0,0,0,0,0.00953895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02702703,0,0,0,0,0,0,0,0,0,0,0
MOWE_2014-05-27_m,MOWE,MOCA,AZ,SODN,2014-05-27,Multiple,0,0,0,0,0,0,0,0.0125523,0,0,0,0,0,0,0,0,0,0,0,0.0013947,0.1854951,0.0223152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008368201,0,0,0,0,0,0,0,0.005578801,0,0.0013947,0,0.006973501,0.0027894,0.07252441,0,0,0,0.0027894,0,0,0,0.0209205,0,0,0,0,0,0.0013947,0,0,0,0,0,0,0.0167364,0,0,0,0.0013947,0.0362622,0.0041841,0,0,0,0,0,0,0.008368201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013947,0,0.0251046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027894,0,0,0,0,0,0.0027894,0,0,0,0.0013947,0,0,0,0,0,0,0.0041841,0.0181311,0.0292887,0.0111576,0.1269177,0,0,0,0,0,0,0,0,0,0.0013947,0,0,0,0.0027894,0,0,0,0,0,0,0.0013947,0,0,0,0.0013947,0,0,0,0,0,0.0153417,0,0,0,0,0.005578801,0,0,0,0.0013947,0,0,0.0013947,0.0013947,0,0,0,0,0,0,0,0,0,0,0,0,0.0013947,0,0.0027894,0.0041841,0,0,0,0,0.1492329,0,0.0027894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009762901,0,0,0,0,0,0,0,0.0111576,0,0,0,0.0013947,0,0,0,0,0,0,0,0.0013947,0,0,0,0,0,0,0,0.0167364,0.0446304,0,0,0.009762901,0,0.006973501,0,0,0,0,0,0,0,0.0027894,0,0.006973501,0,0,0,0,0,0.0013947,0.0013947,0,0,0,0,0,0,0.05857741,0,0,0,0,0,0,0,0,0,0,0
TUZI_2014-05-28_r,TUZI,TUZI,AZ,SODN,2014-05-28,Riffle,0,0,0,0,0,0,0.009852217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02627258,0.02791461,0.001642036,0,0,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03119869,0,0,0.06732348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001642036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08210181,0.003284072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1330049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001642036,0,0,0,0,0,0,0,0.003284072,0.1133005,0.01313629,0.006568145,0,0,0,0,0,0.001642036,0,0,0,0,0,0,0,0.1149425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771757,0,0,0,0,0,0,0,0,0,0,0,0,0.006568145,0,0,0,0,0,0,0.001642036,0,0,0.004926108,0,0,0,0,0,0.1395731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009852217,0.0180624,0,0,0,0,0,0,0,0.001642036,0.001642036,0,0.08210181,0,0,0,0,0,0,0.001642036,0,0,0,0,0,0,0.01149425,0,0,0,0,0,0,0,0,0,0,0
TUZI_2014-05-28_m,TUZI,TUZI,AZ,SODN,2014-05-28,Multiple,0,0,0,0,0,0,0.002881844,0,0,0,0,0,0,0,0.001440922,0,0,0,0,0,0,0.01873199,0,0,0.004322767,0,0,0.002881844,0,0,0,0,0.002881844,0,0,0,0,0.001440922,0,0,0,0,0,0,0,0,0.002881844,0,0,0.002881844,0,0.007204611,0.01873199,0,0,0,0,0,0,0,0.01008646,0,0,0.001440922,0,0.001440922,0,0,0,0,0,0,0,0.001440922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002881844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09510086,0,0,0.002881844,0,0.002881844,0,0,0,0,0,0,0,0.002881844,0,0,0,0,0.001440922,0,0,0,0,0,0,0,0.002881844,0,0.01008646,0.001440922,0,0,0,0,0,0,0,0.008645534,0.01873199,0.02017291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001440922,0,0,0,0,0,0,0,0,0.07492796,0.02449568,0,0,0,0,0.01008646,0.007204611,0,0,0,0,0,0,0,0,0,0,0,0.002881844,0,0.001440922,0,0,0,0,0,0,0,0.3573487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008645534,0,0,0,0,0,0,0,0.001440922,0.004322767,0.001440922,0,0,0,0,0,0,0,0,0,0,0,0.01873199,0,0,0.001440922,0,0,0,0,0,0,0,0,0.004322767,0.01008646,0,0,0,0,0,0,0,0,0.001440922,0,0.02449568,0,0,0,0,0,0,0,0,0,0,0,0,0.001440922,0.1916427,0,0,0,0,0,0,0,0,0,0,0
PECO_2014-10-05_r,PECO,PECO,NM,SOPN,2014-10-05,Riffle,0,0.07922272,0,0,0,0,0.004484305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09865471,0,0,0,0,0,0,0,0,0.001494768,0.004484305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08071749,0.001494768,0.001494768,0.02391629,0,0,0.001494768,0,0,0,0,0.001494768,0,0,0,0,0,0,0,0,0,0,0.02541106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484305,0.01494768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04633782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3751869,0.06726457,0,0,0,0,0,0,0.005979073,0,0,0,0,0.001494768,0.001494768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002989537,0,0,0,0.007473842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484305,0,0.001494768,0.05381166,0,0,0,0,0,0,0,0,0,0,0.007473842,0.01345291,0,0,0,0,0,0,0,0,0,0,0,0,0.001494768,0,0,0,0,0,0,0,0,0,0.007473842,0,0,0,0,0,0,0,0,0,0,0.02541106,0,0,0,0.02989537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001494768,0,0,0,0,0,0,0,0,0.001494768,0,0
PECO_2014-10-05_m,PECO,PECO,NM,SOPN,2014-10-05,Multiple,0,0.05159332,0,0,0,0,0.006069803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1016692,0,0,0,0,0,0,0,0,0,0.007587254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08801214,0,0.001517451,0.03490137,0,0,0.004552352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02731411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003034901,0,0.01972686,0,0,0,0,0,0,0,0,0,0,0,0.01669196,0,0,0,0,0,0.001517451,0,0,0,0,0,0,0,0,0.1790592,0,0,0,0,0,0,0,0.001517451,0,0,0,0,0,0,0,0,0,0.1638847,0.02731411,0,0.01213961,0,0,0,0,0.006069803,0,0.007587254,0,0,0.001517451,0,0,0,0,0,0.01062215,0,0,0,0,0,0.009104704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003034901,0,0,0,0,0,0,0.05766313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001517451,0,0.004552352,0,0,0.02883156,0,0,0,0,0,0,0,0,0,0,0,0.009104704,0,0,0.01669196,0,0.001517451,0,0,0,0,0,0,0.001517451,0.01062215,0,0,0,0,0,0,0,0,0,0.001517451,0,0,0,0,0,0,0,0,0,0.003034901,0.01669196,0,0,0,0.02427921,0,0,0,0,0,0,0,0,0,0,0.001517451,0,0,0,0,0,0.001517451,0,0,0,0,0,0,0,0.02427921,0.006069803,0,0,0,0,0,0,0.003034901,0,0,0
GICL_2014-10-29_r,GICL,GICL,NM,SODN,2014-10-29,Riffle,0,0.01886792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001715266,0,0,0.2864494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2212693,0,0,0,0,0.001715266,0.01886792,0,0,0.008576329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003430532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006861064,0,0,0,0,0,0,0,0,0,0,0,0.02572899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003430532,0,0,0,0,0,0,0,0,0,0.01200686,0.001715266,0,0,0,0,0,0,0.01715266,0,0,0,0,0.001715266,0,0,0.0102916,0,0,0.01200686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001715266,0.005145798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001715266,0,0,0.1372213,0,0,0,0,0,0,0,0,0,0,0.006861064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001715266,0,0,0,0,0,0,0.1183533,0,0,0,0.02572899,0,0,0,0,0,0,0,0,0.003430532,0.01200686,0,0,0,0,0,0,0.006861064,0,0.003430532,0,0,0,0,0,0.01372213,0.0102916,0,0,0,0,0,0,0,0,0,0
GICL_2014-10-29_m,GICL,GICL,NM,SODN,2014-10-29,Multiple,0,0.014377,0,0,0.003194888,0,0.001597444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1389776,0,0,0.001597444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1054313,0,0,0,0,0,0.004792332,0,0.004792332,0.01277955,0,0,0,0,0,0,0,0,0,0,0,0,0.001597444,0.003194888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009584664,0,0,0,0,0,0,0,0.003194888,0,0,0,0,0,0,0,0,0.0543131,0,0,0,0,0,0,0,0,0.001597444,0,0,0,0,0,0,0,0,0.04952077,0,0,0,0,0,0,0,0,0,0.01118211,0,0,0,0,0,0,0,0.009584664,0.003194888,0,0,0,0,0,0,0.001597444,0,0,0,0,0.009584664,0.003194888,0,0.001597444,0,0,0.007987221,0,0,0,0,0,0.04313099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04472844,0,0,0,0,0,0,0.014377,0,0,0,0,0,0,0,0.001597444,0,0,0,0,0,0,0,0,0,0,0.009584664,0,0,0.07507987,0,0,0,0,0,0,0,0,0,0,0.001597444,0.001597444,0,0.003194888,0,0,0,0,0,0,0,0,0,0.009584664,0.001597444,0,0,0,0,0,0,0,0,0,0,0,0.006389776,0,0,0,0,0,0,0,0,0.02236422,0,0,0,0.01597444,0,0,0,0,0,0,0,0,0,0,0.003194888,0,0,0,0,0,0,0.006389776,0,0,0,0,0,0,0.2731629,0.007987221,0,0,0,0,0,0,0,0,0,0
MOWE_2015-06-02_m,MOWE,MOCA,AZ,SODN,2015-06-02,Multiple,0,0.001968504,0,0,0,0,0,0,0,0,0,0,0,0,0.001968504,0,0,0,0,0,0,0.2027559,0.001968504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001968504,0,0,0,0,0,0,0,0,0,0,0.01968504,0.08858268,0.007874016,0.05314961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001968504,0,0,0.001968504,0,0,0,0,0,0,0,0.001968504,0,0,0,0.02952756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1141732,0.09251969,0.02559055,0.03346457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937008,0,0.003937008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937008,0,0,0,0,0.001968504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001968504,0,0,0,0,0,0.1062992,0,0,0,0,0,0,0,0,0,0,0,0,0.01181102,0,0,0,0,0,0,0,0,0,0.001968504,0,0.001968504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003937008,0.1141732,0,0,0,0.005905512,0,0,0,0,0,0.01771654,0,0,0.003937008,0,0.01377953,0,0,0,0,0.001968504,0,0.001968504,0,0,0,0,0,0,0.007874016,0.007874016,0,0,0,0,0.001968504,0,0,0,0,0
MOWE_2015-06-02_r,MOWE,MOCA,AZ,SODN,2015-06-02,Riffle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0.001610306,0,0.05636071,0,0,0,0,0.0257649,0,0,0,0,0,0,0,0,0.009661836,0,0.00805153,0.02415459,0,0,0,0,0,0,0,0.001610306,0,0,0,0.001610306,0.009661836,0.1755234,0,0,0,0,0,0,0,0.02254428,0,0,0,0,0,0,0,0,0,0,0,0,0.01127214,0.004830918,0,0,0,0.004830918,0,0.001610306,0,0,0,0.00805153,0,0,0.003220612,0.003220612,0,0,0,0,0,0,0,0,0,0,0,0.001610306,0,0.04347826,0,0,0.04669887,0,0.001610306,0,0,0,0,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0,0,0,0.004830918,0,0,0.004830918,0,0,0,0.001610306,0.01449275,0.004830918,0.07407407,0.01610306,0,0.003220612,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009661836,0.09661835,0,0,0.003220612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001610306,0.006441224,0,0,0,0,0.06119163,0,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0.001610306,0,0,0,0,0,0,0,0,0.003220612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01288245,0,0,0,0,0,0,0,0.003220612,0.05636071,0,0,0,0.001610306,0,0,0,0,0,0.009661836,0,0,0.001610306,0,0.0531401,0,0,0,0,0,0,0.001610306,0,0,0,0,0,0.001610306,0.05636071,0.01771337,0,0,0,0,0,0,0,0,0,0
